,seafood,burger,sushi,chinese_food,dessert,complained,vivid,breast,own,uk
memory,0.31203420386471986,0.14852179122620865,0.29734291775924687,0.2964184341430081,0.2914167590599702,0.3822658776001186,0.40367223408404607,0.33752253813205363,0.3884356548142118,0.27356463843555
gastronomic,0.2890978739525707,0.22167839108520948,0.2303395184306897,0.2367819581038356,0.20580348396358028,0.23516854324555225,0.22348112094010628,0.21749279065151658,0.1948400546696603,0.2891688046479828
manicure,0.23022497746374906,0.12612827942488083,0.20312813450133316,0.19548464185205694,0.3117793239670679,0.3429544869249541,0.3623140716359241,0.2678600339617469,0.3402345925784877,0.24719532444765738
pointless,0.35717965424781356,0.3163683429693653,0.1840980265818285,0.2662799691992133,0.2398595459950776,0.49101808224531984,0.49252154809468457,0.38935539792840207,0.4975521399090036,0.45448327504177544
frangria,0.34221010876202324,0.33867645777307703,0.14609919924980008,0.23246771703068617,0.35357024535694614,0.5003702781252211,0.48869627655678327,0.3839751576725519,0.49825408028330365,0.33455332168869756
freshness,0.403954201381784,0.206055397137231,0.40722651353597145,0.33505009459880575,0.2651074236963296,0.3203725731659744,0.35851085129345645,0.25644201166393593,0.3431628027287777,0.2877098435270719
meager,0.36920380249549933,0.29593390693558935,0.2631701206242895,0.30533798391110156,0.37151155478704934,0.5694342052599942,0.675100655709799,0.4144504431396031,0.6432186036333202,0.4407541889493957
zip,0.3233589243492968,0.31805112527413465,0.28134569657755243,0.3389122544540802,0.23753684970880434,0.4304762698466644,0.4550675869004408,0.3857345094689893,0.4963001101222379,0.3674780624043167
chewiness,0.35295393596204977,0.24574602000135676,0.25367067769924906,0.3051621394319143,0.2705436870373498,0.486825761227284,0.5197519157495203,0.4265684892741388,0.48060114236951956,0.3436563052226889
minimum_wage,0.339550617578712,0.3447697904585066,0.345615758797668,0.4649717127007384,0.27600499502317943,0.41322123853120246,0.39715719939161126,0.2899177068222167,0.4297388754317288,0.48525408417009314
krispie,0.2375955608940507,0.21055808775850154,0.17260709555397785,0.12226432888549313,0.2801959033905422,0.3175390124747008,0.35420002717948773,0.2776570179461001,0.32437747933241434,0.3140844755765588
cub,0.2899326749767596,0.40569638059476826,0.14836776601632098,0.19107167382908105,0.2603173257236282,0.5336356434471803,0.5278464081862616,0.46604430189203366,0.5357756794907496,0.4065868522207791
international,0.33648682174265726,0.24341760545210786,0.22646850802802493,0.31573733658800135,0.3042533530857193,0.42140153096762456,0.3773527143188302,0.24941963078931537,0.3685862440244001,0.3715801402989239
dissapointe,0.3225006073531107,0.19188906377661918,0.21043290620678978,0.2848141508185995,0.3258344502788188,0.5840334297803697,0.5942090011917591,0.3785198460402678,0.5528301410914529,0.33467378803621933
hardcore,0.368019031826095,0.3746193900621871,0.30640088013637085,0.26873721941288164,0.31335644679824404,0.5136439946675879,0.48909675803781966,0.37522383945706783,0.5279673785926342,0.48373395256276314
commonly,0.41916377429989143,0.3135470202596292,0.3031186296618666,0.4099032644412691,0.33482229853121737,0.6737301524860662,0.7019281011127383,0.46532339761532615,0.624647838150327,0.441653470278051
pizza_pizza,0.3643316751561826,0.40141691037518235,0.4626017670461883,0.5230640163961353,0.3196259167087731,0.32191748413220755,0.3044235956864651,0.31796479326520316,0.31334076829593016,0.5408360514219871
creamsicle,0.33897660922843575,0.2889668795546808,0.21402607434076767,0.2140748488344815,0.4736137046600249,0.395561042074359,0.4020139484090425,0.3490117718623601,0.3889795958118976,0.35745837657049345
hostess,0.329776237617913,0.2751941066444111,0.24165326523068467,0.3314003397312367,0.5231183353734944,0.37055938289605145,0.34047805923531654,0.30309415086584807,0.3582802079081786,0.250909100636989
uninvited,0.24545920741417426,0.1710471531947988,0.19171044923718547,0.21101789368377033,0.17499350069985375,0.3262221911949847,0.31163412929634526,0.24069245227369934,0.3171398159311213,0.3165807824654897
wolfgang,0.3194783198541456,0.389749528907625,0.28125105870282957,0.23483796602287807,0.30541589014052445,0.46130902299447163,0.4441615191195294,0.32128435072134437,0.429149827967881,0.3614325058448226
mcdonalds,0.2681956715139162,0.4851193432633173,0.20760335465094953,0.3009776441794718,0.2010110582078568,0.31714722224368713,0.2971718589851237,0.294271055861719,0.3319538435706707,0.34389450560443
zuppa,0.3595028499853566,0.27023436393101763,0.19940760888555942,0.23293369240485903,0.35880023698295443,0.7720915265514396,0.7456355084424786,0.4312276181533042,0.6782354342120801,0.35760960178690987
abruptly,0.3172540693741892,0.15454961612449009,0.22775433413372406,0.2971243920037687,0.29182336785178675,0.422963952671006,0.3971014309539217,0.3206948323693635,0.42083402688499766,0.3530146189405437
hotspot,0.3223018213261356,0.272306601483018,0.25187084552788247,0.2984117422468065,0.331164703267565,0.39050441537479785,0.3892420779110503,0.2727879653065957,0.3758188101518107,0.31501714604117514
patio,0.31960432646219555,0.2816010576781533,0.14345179719986323,0.16788468240589666,0.32026375419176967,0.2560102205033343,0.2513507121045838,0.2432664213261498,0.2632024092190883,0.15652423098830862
crow,0.39966215673117067,0.3336151514710009,0.3055846818356519,0.31777549946635997,0.36868073569369836,0.7688883053381119,0.7968917134655386,0.5032225286842168,0.8229316978465329,0.47404097866806305
jojo,0.3610979052226528,0.2966772887779365,0.24189920993009856,0.2633682121616948,0.37322460151366726,0.7180900678243347,0.7220053698492592,0.432832839819032,0.7310501567098479,0.366327616849907
blame,0.26003202347516985,0.15748457646159464,0.15322545092800363,0.2396102411220067,0.25389638167805684,0.3717649934109477,0.33738171778011766,0.2829403569579005,0.36366832744563093,0.22088770781106537
tmi,0.37370243276193665,0.30822671718029765,0.21154377780110525,0.26322948295352594,0.3402661676551452,0.7761995410547377,0.7091716415802223,0.456811267218225,0.8125718953140714,0.38041684008903803
buster,0.36259547289393235,0.3470629398136846,0.26736330609623393,0.28238348845523503,0.32246939850510026,0.5263846437850679,0.5460608744144773,0.3978686091262397,0.5954191129087597,0.46879758880695854
excellently,0.35047180874486106,0.2027512070956017,0.24822980665699249,0.22414074745665227,0.3246376581822236,0.35088987036029345,0.38634824307880866,0.2643304020359373,0.3583741538715184,0.23076235817239157
ceo,0.40218244102624356,0.2505323511740954,0.18491793760819686,0.28619394339032833,0.3746993998419276,0.4326621064697852,0.3890803889014548,0.3397335534061751,0.4277121876374669,0.3599455861361071
douchebag,0.2525814207295001,0.265720604684811,0.19484903372300247,0.30735401760593023,0.23799937527009135,0.49244553055696544,0.5122809296195612,0.33462180595172564,0.47020261281656744,0.31227941888936567
shrivel,0.2784655128974584,0.2656357614514282,0.22780208728364823,0.24376689746041216,0.29846830400711977,0.5261978374981553,0.5601841212516466,0.43280804026895614,0.479794111282245,0.33370192303140656
operator,0.3342350261584647,0.2956720088041807,0.19091480851136575,0.23207028559679477,0.26369374256889017,0.511201429287798,0.46695753998320155,0.3002174953116138,0.5178945568948611,0.3725047343198029
real,0.220205912883356,0.22911234761409066,0.2303207217494901,0.3432301076609861,0.18500022866738156,0.28086820568816256,0.28140824769079,0.29856666655970215,0.28649937502901135,0.3559028152844435
agitate,0.255185513916533,0.1804954567649287,0.09720359009409674,0.2176474722961164,0.1982616243579163,0.3435311690843217,0.362496257296923,0.29348319020277325,0.36113248593567737,0.365135444294288
card,0.2917899404644866,0.23687386829603407,0.2711482581920082,0.2873729789243216,0.2742377555014666,0.4234072646371165,0.40504577574020034,0.3394013013296942,0.41137912182173836,0.29974640328981306
tht,0.27409398273957675,0.23221244677753003,0.1536849769444075,0.1998683212777526,0.18528592763418034,0.3703069080705777,0.37088579797856763,0.30276638103886794,0.3613676265909642,0.34879400041864134
peculiar,0.3566681097789922,0.3517497750162634,0.23695747848790397,0.35428898475638987,0.3724044729883521,0.6115546222434991,0.6899324571977733,0.45127044233943664,0.666827455019496,0.4525452220289382
dandy,0.21238235220765023,0.26313178109635027,0.155655005189305,0.18807581518867245,0.19740917765362798,0.41115587630171646,0.4254669949416289,0.31392165499675007,0.4243927359791571,0.34050682878209193
lover,0.35281061602131336,0.21587995488162282,0.24398786607166478,0.29250246544612535,0.348885052634342,0.37930207924593595,0.3934888834635246,0.3729382849118759,0.3827610845402199,0.3273503572558934
activate,0.31954691822496756,0.3390052095570279,0.13158251960803416,0.15886241548556065,0.29774173844038565,0.5105867410893762,0.5261790271919324,0.3743021195958759,0.496602300080309,0.3698827473495111
sashmi,0.372266075534852,0.2750482977967512,0.2410411075717226,0.2592462875703388,0.35985477052323556,0.6261086761040392,0.6866371610150269,0.4079391804403244,0.6352828906124346,0.3844229429185382
frape,0.2801892262380429,0.21024211469540632,0.1754059631511577,0.174619255846943,0.23057144995772882,0.3831396327217523,0.37861399397086837,0.32006880905862917,0.37025600451664503,0.23736620995871158
flavoring,0.3602599870747171,0.29928487181718205,0.22829220401109787,0.32825239843874543,0.37023717145025653,0.2579590034200329,0.3607064424763319,0.34488874881585446,0.35266595933190015,0.2532537733635673
briefly,0.34052048317682576,0.22041357004833664,0.20024858077134697,0.1826715190789902,0.3643286436826385,0.4777698681361704,0.4985417954760026,0.3526725316111608,0.48520013429772746,0.3690715136678499
sat,0.339985410784146,0.27235389953974504,0.2936082814545157,0.38376888240284524,0.35476874218679866,0.4607802316146306,0.4087512056314111,0.3687121818839986,0.4907848886116812,0.48537467722963346
argent,0.3886688833065378,0.3950339928268599,0.20793155738546623,0.2863656031965538,0.40523520460933343,0.8131371840230478,0.8209887880610319,0.492138258656317,0.7435795813521353,0.45959785759869437
broken,0.3037257952416645,0.26416890308603674,0.2771821219199911,0.3367028053843846,0.31329231471735947,0.511776252753963,0.49431621761057126,0.369337456175415,0.5057872716466765,0.43293336338758465
sol,0.3897505771117027,0.36065781131333846,0.25737516097503416,0.3160763016287601,0.3445063022351232,0.6919450714028667,0.6972856438492362,0.46375853818852447,0.7186623506726508,0.4436890694801436
udon,0.38031389154699924,0.28142137601741335,0.23175958912100247,0.2543623628588353,0.3552269562369722,0.7754949633280862,0.7761628677656189,0.4547847288479168,0.7360765597460641,0.37158111381087633
diming,0.2438977247179418,0.16967681982618632,0.1665019788726823,0.14394648149869624,0.2666575854238678,0.510799494157299,0.4758870073882362,0.2727670752889098,0.4766424716929896,0.2499928944612939
rapidement,0.2878377970311628,0.20969680705042554,0.2483251018106293,0.2719705881411981,0.32887815664613174,0.44954845640251445,0.4436693552642062,0.28082398101125994,0.4268687705529629,0.2905981460450727
protein,0.46102478612801445,0.4094864518167078,0.3852976784881523,0.40633488975927917,0.4071643745779686,0.3207770926276669,0.3227141159160379,0.41670092183208585,0.3079092482154329,0.34842562049278064
albacore,0.3126454850883973,0.23947704974763986,0.21608516931611244,0.22494203891082767,0.26228109941968225,0.423791894148878,0.47376890197831406,0.38786072823014295,0.4750715882343969,0.4032245258140805
mis,0.33974255937054465,0.23687759354297405,0.29063396036836414,0.31751217977630697,0.3002384985135239,0.5248544102754125,0.5308959078555401,0.33550270946455757,0.5398052375787903,0.4022083727307627
tantrum,0.1805804489712918,0.14754850460009683,0.14053240177550858,0.18799608025551987,0.09426300758310718,0.22785150951320168,0.21201937048795494,0.25259159316488655,0.21132373050715647,0.2062508113463423
prank,0.3881035242117356,0.38682843714069187,0.26453816375170625,0.331689977836242,0.34786453103927484,0.7692341150127017,0.7553068665935323,0.47902965992000546,0.7946452380082558,0.4373907104823966
retrospect,0.2676025748427857,0.22738257355232552,0.12373735074566485,0.21333580607031338,0.21384034998638377,0.29654231713134516,0.31150073324120736,0.2536384287232374,0.30010070987161036,0.2684972735350255
comfort_food,0.43160721457979795,0.3930424331352648,0.35456980582616876,0.5654142242386451,0.3949446852841299,0.34042661932501483,0.37693970832555396,0.3863473869561088,0.3816886715567326,0.443194047237557
audience,0.3166800827094376,0.25977506162747765,0.21873486996741587,0.2942240554557541,0.28329411463230764,0.48504582565819865,0.5568062910492179,0.41097125104239857,0.552516574580657,0.4156828789797357
messy,0.3696316415354346,0.3666964226932212,0.2951355522996295,0.33599226866606435,0.29239089222391085,0.2636510527886977,0.421218254706765,0.3084218977057907,0.4020688995338298,0.37579145483966697
bastard,0.3179074773297475,0.2771190572439754,0.14014088194714638,0.2640493361126814,0.21424144843665993,0.40783073573219897,0.4082252041440127,0.43167732594336683,0.4156722593062644,0.321879643493738
interfere,0.28143227747463634,0.2658609699783516,0.19107413657032812,0.20033509998111243,0.30509354835380526,0.4340719036880477,0.42847026344689754,0.3089527152893726,0.444486271007635,0.32949200230416104
workout,0.40044883868482795,0.35881866845741983,0.35636457485307993,0.3073235475179939,0.32721203692590783,0.39392122755602466,0.35987813073453395,0.3935501647058065,0.4121517814740458,0.3207634698267689
interruption,0.3356801016282323,0.2897275972047518,0.2271264463556958,0.24051206199115874,0.32563239481022616,0.5767578387037436,0.5832839043576722,0.411464162754361,0.567746087470237,0.4375339461325767
soften,0.2861480968574525,0.26805016405767057,0.2624269814455239,0.2886874598230425,0.39574015852110017,0.4191789598271118,0.45906633105101236,0.39755951250967775,0.40734497128779434,0.31441419187522096
mercedes,0.3763317992613816,0.40045283010721006,0.21714674181095928,0.30953296169263,0.41794159167521094,0.5898524273792847,0.5420735960817391,0.3558589063565078,0.5657032005628961,0.395943076997356
previously,0.2538036553062375,0.18319907065755775,0.30181264049792417,0.2575491504822063,0.3036917215327502,0.4021838868750701,0.38394765667129943,0.2656221724472834,0.3951349692062822,0.3814035212000683
amaro,0.34709806151483313,0.2697143117160735,0.20136633276124188,0.22852326104144535,0.36777322128751794,0.7878503990083601,0.7676468249393416,0.4439083338460538,0.7817204853942792,0.3497794942272218
vehicle,0.38626756406548063,0.26329490130673533,0.22858281704442504,0.2856879387898849,0.34384139354399146,0.3929048735129818,0.3380790581057559,0.2877898628789086,0.38322616057019204,0.35831794885203877
veggie_tempura,0.3741306142803793,0.2341774047485321,0.4333598073583083,0.49882456409678033,0.2927550063443766,0.3212920207453329,0.3050103523194673,0.331493395717086,0.3163801302764777,0.35399312349016065
neglectful,0.33881107659170157,0.2358198076142292,0.2462858632638183,0.2686893876114372,0.3062109226288821,0.5604837000101898,0.5815302496050199,0.40078032715930495,0.5631027314487189,0.34358039996310136
rejoice,0.24168021631548617,0.1350195587795506,0.17947587862260156,0.18682167297919616,0.19562655733564868,0.17710111406164525,0.18473067046180314,0.16747980712416843,0.17626454364618463,0.3071175724775301
loose,0.35619028267138025,0.3212978293901361,0.26212440365193757,0.2585765573849122,0.30648446043848915,0.5474817759527598,0.5764822783113478,0.3514156902688466,0.5399124296913451,0.36973172500821144
preface,0.3667716274886888,0.2525169495856348,0.28684243032231405,0.3273992411042865,0.3426180949485663,0.4633395739390306,0.46584717711812784,0.40037069888749444,0.4725785345490478,0.4397048619744389
nowadays,0.39865761627969354,0.23737605980168522,0.28759744598488307,0.3413279749649782,0.2796289764681854,0.44740294796072366,0.4633242504711172,0.39864299750831317,0.40356919544987224,0.4360029294798225
