_vocab,accounting,pharmacy,baseball,robotics
lack,0.1669306027672456,0.1988351156333713,0.06065103885864993,0.11119159410856892
hits,0.1316686273436523,-0.02751422001616916,0.27257593312088924,-0.0377175202593777
rand,0.42141591776197196,0.14716079942856738,0.11763912920547859,0.030369207485509565
surprises,0.044850446443171856,0.288232049128519,0.19556572225721813,0.1485604451228466
cost,0.282471735311243,0.08147029714069363,0.19580224826960618,0.1974986516943861
buying,0.31559275917528695,0.21505829225161843,0.09856589830576207,0.12551536779862374
second,0.09426916017787629,0.08857336652869513,0.16216094292459007,0.1992513832668763
hand,0.1109246766537465,0.0816489028694003,0.16094096938368613,0.044134149224465055
cars,0.150081721450198,0.14571083896893958,0.17391376744993187,0.09655147954219274
sharply,0.15337466843421846,0.21866146551593943,0.0789776012943725,0.0726157160155736
five,0.17124541421048964,0.009140980887026837,0.23127911623988714,0.1161196586681683
survey,0.21750134112274472,0.25022313183835315,0.12968684384327614,0.12985583110325868
bank,0.26391374525642647,0.25993087441396273,0.1102683501732795,0.0009293856784865785
cuts,0.37437311250925964,0.1550921433275678,0.12048554597395164,0.07922819476266235
interest,0.25525366967591845,0.13240880721757056,0.16654438860387963,0.06103125914888233
quarter,0.29496343393858987,0.13698387407781773,0.1210370028723967,0.26694292930358965
percentage,0.1810534209530314,0.1676724103548847,0.27656668855668587,0.07615305843798725
point,0.09967385506120371,0.02630602528314673,0.19656282163979427,0.15993378155903198
bid,0.29156368335258187,-0.012270705210772635,0.12240090389656516,0.09745745301341834
drive,0.15467579787967617,-0.03345772452744002,0.1522028933740446,0.20104761809354005
shares,0.3757043628698174,0.20264066219600724,-0.0133698076491183,0.12542710683093125
engine,0.3047945091875319,-0.02290133000629386,0.11763759698877452,0.26588654406404416
floated,0.05150153608753733,0.07413556553781399,0.02652776438473839,0.24022140246415996
much,0.1919841488450316,0.14493693684911135,0.11691862601501575,0.09425904327741376
takes,0.04368089607595146,0.23223208069216975,0.12506080424638508,0.20646593752753145
place,0.12760799149426535,0.11616196076576701,0.2687551271731294,0.03666722273722052
packard,0.3864120087474547,0.13131960995291045,0.07620272237097135,0.34088736716472046
disappointing,0.24616551098555853,0.1464948007380633,0.19478526070874108,0.08241405064643043
warns,0.1307081999444245,0.13312258045422873,-0.06244949276248672,0.15719921559895492
final,0.10727309160017799,-0.014871372853048041,0.2783893958809558,0.13513920808505356
also,0.19868037534983587,0.18059339438577757,0.1761114819769833,0.17925122762749968
short,0.053687828030720704,0.08092883717611692,0.17453214050951707,0.1840769749400377
oldest,0.026237493226715803,0.24861099657826927,0.37825117794476126,0.06334947038008995
textile,0.20501278222975777,0.1976986602777709,0.2554633045353963,0.20674459594816258
operators,0.09977672604965537,-0.06200976954560237,0.25259808464715966,0.49270193451606903
indian,0.09027872668272,0.07887924844392932,0.10958231373565988,0.22197564039032827
ocean,0.08445732751327953,0.11220111888275963,0.2539745654702444,0.1448307544843755
island,0.07650554566849896,0.004275807746563565,0.24841375237755384,0.14387011732971672
shut,0.10693126781384106,0.08841159763328521,0.24268838311680743,0.11476274908544166
seven,0.06957384941327001,-0.021731014481959604,0.28913199632762504,0.11817394988940297
factories,0.25093456636499645,0.2956308255997698,0.08644678628034952,0.16045670662951986
cut,0.3395484268891164,0.08741898180056108,0.07058880057922332,0.10231030081364481
torn,-0.027403572649417354,0.21921525051097726,0.26668087566859483,0.04851089290239527
darfur,0.18310673880393827,0.1954410449701649,0.1734230663127245,0.22060474524686646
western,0.040514939445621456,0.14547412016634748,0.217544540099114,0.139483781242978
running,0.13166068371861075,-0.0018061940606482205,0.15556699031156596,0.17218288327813602
japanese,0.165517159798428,-0.04393559512585358,0.1343639917743633,0.18154936873467153
nuclear,0.1996996308969245,0.16941635945560957,0.1965448679624863,0.2731738581958558
plant,0.0967356594406654,0.19912951480844124,0.07233158657560762,0.26596838497476794
hit,0.127262883259839,-0.08191711986839789,0.23468185139576156,0.05035032239059734
fatal,0.0714090062060567,0.3818241821656689,0.09804425194647771,-0.031242310453981705
accident,0.09554287283856507,0.15813404828942934,0.28986882547665177,0.15723472101480915
close,0.15227143908266122,0.07778582829767838,0.11492134939639563,0.040694776958608826
reactors,0.19906876338167953,0.17793637478144664,0.17444361481425213,0.3027736849776504
safety,0.20759927424907043,0.2827410320610692,0.1306007242191641,0.10545270860693827
veteran,0.14928498581913394,0.16954803041608513,0.19737471788627098,0.013009639299368676
inventor,0.05151859326156839,0.226137506628154,0.0945338978307522,0.36846981237236476
famous,-0.05440852732565055,0.14414782077382407,0.27152129510143824,0.08299300642069325
creating,0.18025457451424973,0.13664195344324295,0.18593996412531152,0.36007392370879837
planning,0.31671149287214284,0.09030536815511911,0.1414392114186847,0.1069665010769688
float,0.23998927109843834,-0.02711302400321977,0.10806004260136341,0.21049124939327
arabia,0.27264936059731626,0.07105132701310346,0.12576793831477276,0.03259726939373878
ready,0.13315804301309989,0.03639906661833966,0.1464341620968689,0.04942668613984792
push,0.25305541913013935,-0.04591691715638077,0.07324712683093801,0.17951392301442295
extra,0.22866611380514837,0.030623444582713388,0.1565649294240791,0.1501561429433284
help,0.17130015486582603,0.20605758623737633,0.08333975553920145,0.2115622196719017
reverse,0.07122837331514634,0.20007695996775943,0.18238642117057416,0.07204533001380678
surging,0.18472175183819795,-0.18325511830142155,0.2363748179010788,0.20201878327824047
group,0.31374284132133473,0.0752529904325129,0.11561055237872436,0.07943573125493011
led,0.20225172688244186,0.05435946863860352,0.1485304420626854,0.1349210157075083
plans,0.2802945771233607,0.07671319021560605,0.13008660376144096,0.25130343306685127
spend,0.1820000158128035,0.11286884436974655,0.15771366785145094,0.19804353373749967
expansion,0.26097720116208617,0.06377795773892748,0.3332388369946873,0.10999903293240722
winning,0.07806970232471223,-0.02775429968835725,0.3755636010555543,0.09977995198333779
two,0.13419274784621188,0.06432694196664433,0.1421425294711268,0.13250830927544652
mobile,0.1431522908210131,0.1186406021577105,0.10252312324867549,0.6888441228259629
phone,0.12760333852835792,0.10343826672903499,0.14034493185206623,0.5509081190900788
licences,0.2536339197358549,-0.017957459830961538,0.1242240961474438,0.21155539991015054
saudi,0.25822990823516007,0.07540783258968302,0.1567464148727963,0.07472988806315577
rail,0.1725407485093144,0.09389200140722852,0.14319861845247972,0.23197359091276057
flies,0.05683413154688728,0.23929402052403406,-0.0017111072752332473,0.22961916442496275
specialist,0.34103495161921304,0.18167214474887633,0.07969283176492364,0.2629192497381894
engineers,0.10917969794293246,0.0916261718896365,0.10877928374495352,0.28692709855375387
west,0.16550621979508182,0.21804034984023465,0.21362064456897017,-0.058117371912903226
coast,0.18156709738400112,-0.0303954646543027,0.19481678777249883,0.05559269281706185
mainline,0.2595028350282919,0.11416715940594575,0.13531814551216056,0.2302040985526756
uk,0.2672472985420784,0.14427121516965877,-0.008383422959766434,0.21630078211037043
skills,0.26115931978782114,0.2082174830346108,0.15478610417462058,0.13674361281843528
scientists,0.08801231140220257,0.3336988314867437,0.15544244591694942,0.2323632427529007
hope,-0.034237128296532006,0.29687992853080586,0.19240736241184753,0.09421803278052682
experimental,0.177421007364561,0.3364275286058729,0.14299299860620646,0.23619737217362022
drugs,0.21176341782113292,0.47100725024351275,0.29272510716204664,0.017805957852661123
cure,0.030222741841177785,0.3519617721754735,0.1296915571185731,0.13559760152340744
heart,0.1343380717511503,0.5744039774313601,0.10719872027435816,0.006919239812711069
disease,0.11564103632687804,0.45412766504508856,0.12929269542282626,0.03809118334013667
lately,0.05539188379396439,0.25720556187188703,0.11427395556354851,0.16146587503141538
focus,0.2372425350104124,0.14273925063920903,0.03580905995688378,0.19223426595378257
mundane,0.20942570980820938,0.1929423688791837,0.24188934087894615,0.1669778329346854
style,0.08915945605834617,0.0784356856835098,0.22775475480270882,-0.0145340788472448
turn,0.12841111047588236,0.10537895118046996,0.13908161047009357,0.164912889751853
good,0.16501222158244844,0.2381251725634857,0.18502559511324512,0.05961233844653296
news,0.2190973304880003,0.12126934636943724,0.13701599329378011,0.0892307345032002
bad,0.20805581917278984,0.19105326106010992,0.12928158867927797,0.10464231126263951
percent,0.33417299373660336,0.24186007245618754,0.08870278696996488,0.12912088410022898
tax,0.36939281359543763,0.12435472292656373,0.17640561421832082,0.08140807109670069
break,0.13404108830840647,-0.08155825606701743,0.31666211497223684,-0.006670786358908571
bringing,0.26193407080338565,-0.0529143746354845,0.23670476221200587,0.09934101625269127
mail,0.2872610269406948,0.14675052864059746,0.06068886379010479,0.21815504485275802
victim,0.07654674039117063,0.26771139258417004,0.11557903672801155,-0.0075723314222548525
conclusion,0.04455670014948247,0.19921606759838348,0.1889793672954261,0.17786864392898946
ibm,0.43176301057691996,0.12119425767813814,0.08182513499659576,0.2996956474433856
researchers,0.03663575519732421,0.4163623665743091,0.15348642092122544,0.2678193246711992
spent,0.22896661567047194,0.04167881954779782,0.21456358924550262,-0.013870395140656355
nearly,0.15155277864994296,0.062074510651202036,0.16582017733359794,0.1070669830177997
decade,0.05724233489094735,0.021625393685673733,0.17828342306573308,0.0856508364607761
conducting,0.1461447672669367,0.27112856737140695,0.10507822175991015,0.4046182608656555
field,0.030027029303833625,0.14563976502195145,0.40878792961244753,0.3220083903565645
tests,0.055600881540463186,0.36963749147881453,0.08347266228540194,0.24867130428098674
companies,0.397075274701052,0.1154032839785124,0.06402720245980849,0.362150466990093
employees,0.4889348197455921,0.11362648248599547,0.05728393845497266,0.0444555804889812
use,0.1307799958150875,0.1625028560600386,0.12719005980862225,0.3834863058757685
electronic,0.18040828248514276,0.22701080187816847,0.12744620106663032,0.3814266237745179
