,seafood,burger,sushi,chinese_food,dessert,complained,vivid,breast,own,uk
crack,0.3618192130776471,0.17465115872191378,0.23099050858977133,0.18435903815871202,0.3296974923626393,0.3513500731375898,0.29638757658446385,0.264388285802075,0.5111750904345339,0.3256705039975766
salt,0.4324851253582688,0.2813448652072527,0.2119830007500533,0.2989478251372823,0.3069010878270269,0.3163039830872565,0.3296816276656473,0.4745624183493346,0.35371365607073474,0.26369689027173704
nba,0.3199470355586139,0.22700476184444937,0.31629598654797547,0.11589079710674673,0.24491540089048972,0.33950531141556045,0.22624087478703825,0.3292773930932044,0.4082059593080561,0.36654449354012925
drizzle,0.2187081501136981,0.2758754333005565,0.25534005226780915,0.27170075040083136,0.5057763438876656,0.16588348892496535,0.499023433315649,0.2723701961472685,0.204931584760448,0.27314747334886846
issan,0.36473868521555386,0.31865527584391184,0.2880577195302918,0.3714186123387732,0.3274549494384502,0.2375503597400643,0.5091826394369131,0.3455591099719952,0.4339780309142716,0.39022484442216815
steer,0.31538321983761214,0.22995222960540837,0.30358863986186524,0.3618914469056366,0.27935605544122877,0.31418819088279815,0.3989668708903129,0.2181605009905591,0.4126029612506115,0.4328154000616206
karma,0.2972422129280984,0.1886925148157064,0.4614338874265924,0.41839289670151125,0.23593707158745972,0.4683391101675384,0.3105515034215365,0.39400065287520086,0.40767396942397455,0.27628656312243427
coronado,0.3515794689696572,0.264090730094184,0.28089653332031983,0.2669196145245173,0.21178623252713846,0.21730287884972935,0.24498701043073756,0.2599391593660614,0.2921291557405996,0.39912977300990377
brie,0.3492920796712841,0.28060392852111854,0.14233851246050772,0.12464696390727026,0.4652807566436229,0.24638249519521344,0.32022226823148875,0.2862879408178658,0.3800074360856289,0.4398929055540825
daughters,0.3569603063052441,0.21905173833333294,0.21207934763148228,0.1703796417384818,0.36637818429853886,0.3629149632476697,0.2895669973824192,0.2090918452488931,0.4022526060852111,0.2236619481059413
prosciutto,0.2905887692421139,0.2754242564755921,0.21262153288928926,0.2465283119861421,0.3757006516230097,0.3380358257286845,0.42920003027121006,0.29199771761312626,0.16102649340137332,0.2755530146051937
snap,0.2348535136250658,0.2554050371385826,0.20527083737009616,0.1947692103775326,0.29379602833020035,0.3514579396196334,0.3764227195903177,0.2496465791822357,0.4625119914082939,0.24211470246137778
huff,0.2777505878214484,0.2405669185702008,0.3489308692089592,0.2301645153672825,0.3449233924820154,0.36908899046552657,0.22984530439504536,0.26179565510848984,0.5645680123635224,0.3077266565312029
frantically,0.3549460474774976,0.2078305434085691,0.2694503546452387,0.30173646870768356,0.25080209888010574,0.48254573095604425,0.48030122865253533,0.2255581333137321,0.47320682704149064,0.2915298791210202
justify,0.3324637155972007,0.35521871696751917,0.30303646541454926,0.23234972021532133,0.2586798642075534,0.25293134697626213,0.38168046668241495,0.18473962119073903,0.36311989084960034,0.40463791034028823
aback,0.2524647437529607,0.1882124842748581,0.3026244430417807,0.302135531423715,0.2536419794533404,0.35880622518710964,0.3162193497194641,0.40957377552901136,0.48705254967186595,0.2918069507380334
ferraro,0.2282336375269595,0.2967740418403449,0.2332066783916,0.19112413603064482,0.4849278993134926,0.3531283248383311,0.4473184324357046,0.31796600604104536,0.553169182329064,0.3305844189961929
since,0.3011187490399531,0.2520121464565868,0.34086049935844337,0.3373367993411282,0.3263717822837859,0.2607164034561184,0.1762045418329533,0.27750330240788357,0.32903403092964656,0.31432485535988675
vomitte,0.30793535903192526,0.30691784747926365,0.3622362473542684,0.27090404513097927,0.2810317166908169,0.4211002431101968,0.28492288854044845,0.3417965417841877,0.3903023863368584,0.33650903900310797
travesty,0.2742557571373517,0.25140162616982714,0.2194711889246123,0.31141973126947364,0.2796730686481977,0.16399174672678601,0.40759119064724814,0.31008454651074974,0.35348392408320667,0.42067857603699466
shred,0.2953906123176312,0.3388406252290024,0.23353389180748904,0.2573739228378457,0.2614390052797781,0.23119397042158582,0.44390760587302813,0.5243866487090135,0.27922653750615156,0.3032096615082799
church,0.2898960763883183,0.20864245080411642,0.2584197680693145,0.3165592040063914,0.2562604463106985,0.3673651822615325,0.3589571550104746,0.34662941078438725,0.2374369676462235,0.39366465662992606
concern,0.3741115699353515,0.16529305950958828,0.20109174398323912,0.3055723643696792,0.3049182229510615,0.2450027285635129,0.3509410257568634,0.20138621658971514,0.4111411131684142,0.2955791569508955
roman,0.33491363038537536,0.20928142287687457,0.3643625283610583,0.4475253063781426,0.1890697914328035,0.2149034645011237,0.4123268549679079,0.293252135114568,0.24561950049444567,0.4988876269986478
pls,0.4046292270601551,0.2918208804760767,0.23350496295312492,0.255270918438202,0.4015749346546783,0.3877732158422646,0.21232774756753606,0.24833966280356493,0.33043493417374,0.38261080999058145
result,0.2805192954603138,0.2936895757583716,0.32087476055289016,0.27851996209189506,0.19341121103099057,0.3532550906258964,0.36255522645190325,0.33595611409696363,0.3484116532624127,0.267786549329808
interruptive,0.3589593858118145,0.2490740969499363,0.25550916241460747,0.2543626715128548,0.41592434339006135,0.44154031469812466,0.2835906347085824,0.26033294968382986,0.4774852500965012,0.23324852506240315
ringer,0.24617406320257487,0.28307103315741045,0.23753943113247653,0.2681771175597544,0.23838759741829504,0.5079471339020594,0.37054701264322965,0.3473112965251188,0.5151043267447483,0.2261416315192582
