,seafood,burger,sushi,chinese_food,dessert,complained,vivid,breast,own,uk
aburi,0.29326500445604325,0.3621162176132202,0.1479441985487938,0.32970080673694613,0.3449698805809021,0.346213287115097,0.3342680692672729,0.29453757107257844,0.36596686840057374,0.26891561150550847
abuse,0.561733603477478,0.625054657459259,0.13647064566612244,0.28767070174217224,0.5889797806739807,0.6521786451339722,0.6471073627471924,0.6358190774917603,0.6446473002433777,0.4463515877723694
abusive,0.513931930065155,0.6982765793800354,0.07148483395576477,0.1952255219221115,0.5360322594642639,0.8606370687484741,0.7940659523010254,0.6519072651863098,0.7240107655525208,0.47486600279808044
abut,0.32817877531051637,0.43399169743061067,0.14051745161414148,0.2726374834775925,0.38118037283420564,0.4585121959447861,0.3625386267900467,0.38606052398681645,0.4645686775445938,0.3110593676567078
abv,0.40577106177806854,0.33020916283130647,0.3564241752028465,0.2152197003364563,0.32980588674545286,0.3557934582233429,0.33688707649707794,0.2956958100199699,0.36410225331783297,0.3285097599029541
abysmal,0.1991183800622821,0.21986486949026587,0.08573736876714974,0.23772782683372498,0.23442768566310407,0.17598241344094276,0.20034597888588904,0.24362636059522627,0.17747757844626902,0.12991335801780224
acai,0.280333261191845,0.30708899796009065,0.15025875270366668,0.37130121588706966,0.3470217943191528,0.26792190968990326,0.27333503812551496,0.23365402370691302,0.2834821671247483,0.2522283047437668
acai_bowl,0.2686268821358681,0.2642299965023995,0.13906917199492458,0.3825227081775666,0.3101764112710953,0.23078743070364002,0.23275974988937384,0.2071512863039971,0.2496006935834885,0.2340442553162575
accent,0.584456205368042,0.7185741066932678,0.17863400280475616,0.30383265018463135,0.5945371389389038,0.7215517163276672,0.7357502579689026,0.6845698952674866,0.6857585310935974,0.4906059801578522
accentuate,0.2783635571599007,0.34828012585639956,0.09550627544522285,0.3107813447713852,0.3707978665828705,0.31729089468717575,0.3303385511040688,0.3438417419791222,0.3018297508358956,0.28016015738248823
accept,0.4382547438144684,0.613808274269104,0.05819272622466087,0.2506844103336334,0.5058475732803345,0.6976042985916138,0.643265426158905,0.586762011051178,0.6821926236152649,0.368461549282074
acceptable,0.5013775825500488,0.6525420546531677,0.060269784182310104,0.24292783439159393,0.5519849061965942,0.8141143918037415,0.7176311612129211,0.6336304545402527,0.7107513546943665,0.4484180808067322
acceptance,0.5630507469177246,0.7082726359367371,0.14095264673233032,0.24706850945949554,0.6132967472076416,0.723560631275177,0.7388315796852112,0.66624516248703,0.6661531925201416,0.4727605879306793
access,0.5265109539031982,0.5213583707809448,0.1279175877571106,0.2830166816711426,0.5144628286361694,0.5913230776786804,0.5027456879615784,0.4989410638809204,0.5413699150085449,0.4277447760105133
accessibility,0.4145019054412842,0.25319355726242065,0.38315558433532715,0.14818903803825378,0.289176881313324,0.20477443933486938,0.19184266030788422,0.30241459608078003,0.1846466362476349,0.28332629799842834
accessible,0.577836811542511,0.5455141067504883,0.24529379606246948,0.2809925973415375,0.5427083969116211,0.5529573559761047,0.5293217897415161,0.5046049952507019,0.5292925834655762,0.4713573455810547
accessory,0.5470477342605591,0.694595217704773,0.08314027637243271,0.2329735904932022,0.5845669507980347,0.8488328456878662,0.7578024864196777,0.6488490700721741,0.734595537185669,0.4782768785953522
accident,0.5014445185661316,0.6903639435768127,0.059662166982889175,0.26568272709846497,0.5772773623466492,0.757621169090271,0.6888154745101929,0.650321900844574,0.633226215839386,0.4293593168258667
accidentally,0.5460860729217529,0.743554949760437,0.10424395650625229,0.3212584853172302,0.637967586517334,0.7378227710723877,0.7393904328346252,0.6584447622299194,0.6980199813842773,0.4774491488933563
acclaim,0.4678674042224884,0.5357627272605896,0.10608839988708496,0.22330400347709656,0.4827287495136261,0.5580437183380127,0.5844650864601135,0.4825669825077057,0.49745064973831177,0.4148811101913452
accolade,0.2744505017064512,0.15363917760550977,0.33881992176175113,0.12291864156723023,0.23078010119497777,0.14905980844050645,0.1442170912399888,0.18937759473919868,0.14922062661498786,0.20684255361557005
accommodate,0.4824976325035095,0.6257436871528625,0.06847602874040604,0.24718652665615082,0.5126956105232239,0.9138259887695312,0.6792473196983337,0.6236600875854492,0.744804859161377,0.415875107049942
accommodating,0.2501724746078253,0.2702268801629544,0.09454485042952002,0.29964127838611604,0.3321959875524044,0.2518136657774449,0.28371502310037616,0.23869444727897646,0.2652701057493687,0.1997645940631628
accommodation,0.6453705430030823,0.6790808439254761,0.1726808100938797,0.3059365451335907,0.6325315833091736,0.6859669089317322,0.6263932585716248,0.6403111815452576,0.6077798008918762,0.4858070909976959
accomodate,0.2874295674264431,0.2930513508617878,0.12609044313430787,0.300347512960434,0.311085294187069,0.31007173135876653,0.2846375674009323,0.23241582438349725,0.3279134422540665,0.21668308973312378
accomodating,0.27937719598412514,0.3109431713819504,0.07591618355363607,0.3357063949108124,0.34007408022880553,0.3508844442665577,0.31073195338249204,0.243828209489584,0.3701006345450878,0.2172066681087017
accompaniment,0.574030876159668,0.6600626707077026,0.10529482364654541,0.2579999268054962,0.611741840839386,0.7154225707054138,0.6839916110038757,0.6249355673789978,0.6750127077102661,0.47334638237953186
accompany,0.5172938108444214,0.6532694697380066,0.10766922682523727,0.18438242375850677,0.5251405835151672,0.7369534373283386,0.6970511078834534,0.6346723437309265,0.6416640877723694,0.5022068619728088
accomplish,0.45878225564956665,0.5533788800239563,0.07798893749713898,0.2662374973297119,0.5174381732940674,0.653816819190979,0.5571057796478271,0.5587924718856812,0.567967414855957,0.4185338318347931
accord,0.5222389698028564,0.7197167277336121,0.12063292413949966,0.2415548861026764,0.5903472900390625,0.8205899596214294,0.7848984599113464,0.6115211248397827,0.7935924530029297,0.48723798990249634
accordingly,0.49740922451019287,0.48986151814460754,0.20115451514720917,0.21357521414756775,0.48713749647140503,0.6801444888114929,0.559069037437439,0.5019935369491577,0.6602219939231873,0.4345267117023468
account,0.4915303587913513,0.6412789821624756,0.11918091773986816,0.28504496812820435,0.5229626893997192,0.6660206317901611,0.601698100566864,0.6097427010536194,0.632583737373352,0.4196699559688568
accountability,0.5663888454437256,0.5149854421615601,0.21837151050567627,0.34362444281578064,0.5404802560806274,0.49111759662628174,0.4859465956687927,0.4546698033809662,0.5437488555908203,0.41103604435920715
accountable,0.5425333976745605,0.6815855503082275,0.12135861068964005,0.289977103471756,0.5780091881752014,0.800499439239502,0.6869666576385498,0.6020411849021912,0.7323142290115356,0.42284438014030457
accounting,0.6266518235206604,0.5980966091156006,0.18680515885353088,0.34030696749687195,0.6077451109886169,0.5383288860321045,0.5204821825027466,0.5563579797744751,0.49064022302627563,0.44276154041290283
accoutrement,0.34156156480312355,0.2470209784805775,0.29402695614844565,0.22521036267280584,0.2976686567068101,0.2597152531147004,0.2594631895422936,0.21346185505390167,0.3016877636313439,0.2620556852780283
accumulate,0.4797288179397583,0.6558778882026672,0.041251011192798615,0.21635784208774567,0.5093603134155273,0.8409497141838074,0.7290068864822388,0.6582610607147217,0.6895000338554382,0.42367979884147644
accuracy,0.5908386707305908,0.6491943597793579,0.1570802927017212,0.26546087861061096,0.5757036209106445,0.672354519367218,0.6886332631111145,0.6213399767875671,0.5961939096450806,0.4894240200519562
accurate,0.55979984998703,0.5901627540588379,0.148591548204422,0.3413845896720886,0.5648282170295715,0.6322322487831116,0.6340052485466003,0.5210077166557312,0.6358033418655396,0.5140721201896667
accurately,0.5493910908699036,0.694221019744873,0.10674341768026352,0.26636871695518494,0.5593025088310242,0.8005115389823914,0.786615788936615,0.6455846428871155,0.7218911647796631,0.44835618138313293
accusation,0.5071043372154236,0.6750508546829224,0.08098497241735458,0.24478766322135925,0.5675495266914368,0.9143849015235901,0.7661128640174866,0.6311212182044983,0.7863016128540039,0.4433728754520416
accuse,0.5032555460929871,0.6904036402702332,0.0741967186331749,0.25052410364151,0.54421067237854,0.885620653629303,0.7400396466255188,0.6181865930557251,0.7514415383338928,0.41930916905403137
accustom,0.2979680567979812,0.3107438623905182,0.14663719125092028,0.3142837755382061,0.37444597631692883,0.31476808413863183,0.3050078205764294,0.2714939810335636,0.34107467606663705,0.24086344316601754
accustomed,0.45236387848854065,0.5575656294822693,0.08147050440311432,0.17997710406780243,0.45260992646217346,0.9214907288551331,0.6419496536254883,0.5760250687599182,0.6924582123756409,0.40420418977737427
ace,0.557440996170044,0.7495373487472534,0.13804404437541962,0.19725245237350464,0.5831525325775146,0.7603002786636353,0.7735106348991394,0.6158167719841003,0.7269278764724731,0.49509891867637634
ache,0.5352024435997009,0.6875678896903992,0.12276240438222885,0.26254019141197205,0.5944339036941528,0.6942654848098755,0.7206276655197144,0.6720570921897888,0.6910849213600159,0.48304039239883423
achieve,0.479795902967453,0.659616231918335,0.08121570944786072,0.2473958432674408,0.5338371992111206,0.7346630096435547,0.7128680348396301,0.6274901032447815,0.6447067260742188,0.43315210938453674
achievement,0.5983474850654602,0.4162309765815735,0.47458624839782715,0.21745069324970245,0.462861567735672,0.45518553256988525,0.44142982363700867,0.40048593282699585,0.48209482431411743,0.40028682351112366
acid,0.5958225131034851,0.6964784860610962,0.12710990011692047,0.2689603567123413,0.595151424407959,0.7703803777694702,0.755233645439148,0.6699185371398926,0.6855489611625671,0.5078749060630798
acidic,0.5942558646202087,0.702281653881073,0.08025705069303513,0.2696169316768646,0.5800043344497681,0.7067270874977112,0.7374904751777649,0.6951623558998108,0.6248519420623779,0.46885916590690613
acidity,0.4641679048538208,0.26658512502908704,0.5062237598001956,0.14382295310497284,0.26555728614330293,0.22362104132771493,0.24728323221206666,0.255515044182539,0.251596873998642,0.2611929431557655
acknowledge,0.4686952233314514,0.6422681212425232,0.06472863256931305,0.27805793285369873,0.5258845686912537,0.8188245296478271,0.6842502355575562,0.6146343946456909,0.7510802745819092,0.4170333445072174
acknowledgement,0.39444567263126373,0.2506302252411842,0.4548328291624784,0.2227116346359253,0.3198871344327927,0.24044492691755298,0.2185490891337395,0.2240891307592392,0.3210545122623444,0.289680677652359
acknowledgment,0.08828502720221876,0.14782201860100028,0.040210597738623614,0.17664074793457982,0.1833359436690807,0.08993645812384782,0.09058708239579573,0.17475974664092062,0.1137136736884713,0.11760982450097797
acoustic,0.6139937043190002,0.6379964351654053,0.13295184075832367,0.34066271781921387,0.6432019472122192,0.5778489708900452,0.6475149393081665,0.6115740537643433,0.5750095248222351,0.5372188091278076
acquaint,0.2569111995398998,0.3396599277853966,0.054405727796256534,0.323218896985054,0.3313297279179096,0.34665736109018325,0.32965337336063383,0.3240493305027485,0.3770952522754669,0.21705766692757605
acquaintance,0.4563227593898773,0.6567918658256531,0.07410041242837906,0.2616148889064789,0.544379472732544,0.8160334825515747,0.6942285299301147,0.5988043546676636,0.7529081702232361,0.42923563718795776
acquire,0.48182836174964905,0.627123236656189,0.07353434711694717,0.21483471989631653,0.5159965753555298,0.7579352855682373,0.6662522554397583,0.62204909324646,0.6678034663200378,0.3713124692440033
across,0.52199387550354,0.6183323264122009,0.17955322563648224,0.2557624280452728,0.5744659304618835,0.5886615514755249,0.6752557754516602,0.5927179455757141,0.6338595747947693,0.46638044714927673
act,0.5115883946418762,0.5293633341789246,0.19711044430732727,0.17259657382965088,0.5126529335975647,0.6347430348396301,0.5394604206085205,0.5112300515174866,0.5484958291053772,0.4521270990371704
action,0.5305325388908386,0.6234620809555054,0.12622268497943878,0.26332417130470276,0.5747895836830139,0.6736866235733032,0.6149470210075378,0.5622304081916809,0.6640163064002991,0.4477635324001312
activate,0.4195316433906555,0.6278732419013977,0.06025775894522667,0.19377991557121277,0.4834122061729431,0.6779801845550537,0.6938105821609497,0.5803195238113403,0.5898904800415039,0.42288073897361755
active,0.4948761761188507,0.6623591184616089,0.07451383769512177,0.23579005897045135,0.5416954159736633,0.702031135559082,0.7065051794052124,0.6151948571205139,0.6166843771934509,0.48065057396888733
actively,0.5152401328086853,0.6849932670593262,0.09575129300355911,0.2189447581768036,0.5343945026397705,0.8073546886444092,0.7728497385978699,0.6581699848175049,0.6664608120918274,0.4629453420639038
activity,0.5720845460891724,0.6366685032844543,0.08972154557704926,0.2842637002468109,0.6132463812828064,0.7213491201400757,0.6421754956245422,0.5966833829879761,0.6240063309669495,0.4568230211734772
actor,0.5945317149162292,0.28434208035469055,0.5783495306968689,0.1824633628129959,0.37290769815444946,0.2674868702888489,0.25513187050819397,0.2655715048313141,0.30995142459869385,0.44093120098114014
actual,0.49365946650505066,0.6521807909011841,0.05059564858675003,0.34251153469085693,0.574135422706604,0.694267988204956,0.6534406542778015,0.5878193378448486,0.6531943082809448,0.4598897099494934
actuality,0.47778477072715764,0.431415319442749,0.3676075227558613,0.2648525446653366,0.43941010534763336,0.3787640064954758,0.42074106931686406,0.34302116334438326,0.46412274837493894,0.38243053257465365
actually,0.5099459290504456,0.6175214648246765,0.17057092487812042,0.30804380774497986,0.6112381815910339,0.5465744733810425,0.5877947807312012,0.4425819516181946,0.5606870651245117,0.4649438261985779
ada,0.5307397246360779,0.6602852940559387,0.12119576334953308,0.2592410147190094,0.5808561444282532,0.7426469326019287,0.6831744909286499,0.5910856127738953,0.661999523639679,0.4284699559211731
adam,0.5022311806678772,0.656001091003418,0.13698256015777588,0.23114325106143951,0.6289071440696716,0.6269286870956421,0.6582658290863037,0.5228436589241028,0.617894172668457,0.4413149058818817
adamant,0.495914101600647,0.7022863030433655,0.09339126199483871,0.17042595148086548,0.5675219297409058,0.7433182597160339,0.8106039762496948,0.580322265625,0.6699029803276062,0.48352253437042236
adamantly,0.43650975823402405,0.2854776158928871,0.4653989925980568,0.10478736981749534,0.3041874676942825,0.30142558366060257,0.33993967473506925,0.24071789979934693,0.31789520680904393,0.317101138830185
adapt,0.5439319610595703,0.6351300477981567,0.12579692900180817,0.2624821662902832,0.5706444978713989,0.6894102096557617,0.6718185544013977,0.583717942237854,0.6762099862098694,0.47937116026878357
add,0.48102855682373047,0.5826079845428467,0.15143023431301117,0.24432240426540375,0.5090243220329285,0.6633910536766052,0.5650317072868347,0.5172562003135681,0.671268105506897,0.4690812826156616
add_in,0.31331899091601373,0.29528753608465197,0.18437978159636256,0.32659053057432175,0.31791978180408476,0.32035014033317566,0.2517343804240227,0.2539597287774086,0.352997362613678,0.24378878325223924
add_on,0.29275552034378055,0.32490952759981157,0.11668227575719357,0.32239433079957963,0.323575983941555,0.35346416383981705,0.27990610599517823,0.2807843267917633,0.37745733261108394,0.24579981341958046
addict,0.49161532521247864,0.7065501809120178,0.09060729295015335,0.2053840011358261,0.5107889175415039,0.84942227602005,0.7799288034439087,0.6270843744277954,0.7073797583580017,0.4747568964958191
addicted,0.5110588073730469,0.7395326495170593,0.07860581576824188,0.2186046540737152,0.567622721195221,0.8379726409912109,0.8370494842529297,0.6405012607574463,0.7250863909721375,0.49589303135871887
addicting,0.4419263333082199,0.3027369976043701,0.5083382219076157,0.19469249993562698,0.2994228363037109,0.2545945316553116,0.33599421679973607,0.25538645982742314,0.28709876090288167,0.28153423815965656
addiction,0.580963671207428,0.7463482618331909,0.1264263242483139,0.24418295919895172,0.592396080493927,0.7993869185447693,0.7809024453163147,0.6994916796684265,0.6893035173416138,0.4821929335594177
addictive,0.2981593519449234,0.3407814681529999,0.16796790435910225,0.30129430294036863,0.3452585279941559,0.2634874820709229,0.35144021511077883,0.2731685101985931,0.2533881291747093,0.21923886984586716
addition,0.656609833240509,0.5943942070007324,0.38280680775642395,0.2425537407398224,0.5610015988349915,0.6821439862251282,0.5853011012077332,0.5607848763465881,0.6460115313529968,0.5364119410514832
additional,0.40739282965660095,0.4410165846347809,0.09475573152303696,0.16698597371578217,0.3698219358921051,0.3927087187767029,0.4528394341468811,0.4568216800689697,0.3600250482559204,0.41278690099716187
additionally,0.5354207754135132,0.591540515422821,0.12208136171102524,0.32290375232696533,0.5779945850372314,0.644390881061554,0.6169372797012329,0.5307078957557678,0.6438826322555542,0.459258109331131
additive,0.5632098317146301,0.6729533076286316,0.11732511222362518,0.20706237852573395,0.5689279437065125,0.7622717022895813,0.7337654829025269,0.6762175559997559,0.6475123167037964,0.4789104759693146
address,0.5285442471504211,0.6908627152442932,0.10474694520235062,0.3044011890888214,0.613345742225647,0.7277997732162476,0.7104119658470154,0.6512640714645386,0.7124890089035034,0.4670248031616211
adelaide,0.504892110824585,0.6008753776550293,0.09241864085197449,0.24617157876491547,0.4900757372379303,0.6007587313652039,0.6089023947715759,0.6140440702438354,0.5219906568527222,0.41026660799980164
adequate,0.5215349793434143,0.5959041118621826,0.07829838246107101,0.29577696323394775,0.5665903091430664,0.7077365517616272,0.6640546321868896,0.5719785094261169,0.6873599290847778,0.4053770899772644
adequately,0.5040828585624695,0.6428172588348389,0.0717298686504364,0.22241394221782684,0.5275005102157593,0.8943111896514893,0.7326619625091553,0.6287980079650879,0.7468690276145935,0.4181528091430664
adhere,0.4952530264854431,0.6860204339027405,0.09555979818105698,0.18895286321640015,0.505134105682373,0.857322096824646,0.750860333442688,0.6476571559906006,0.7122816443443298,0.4428170323371887
adios,0.3439954608678818,0.30071180015802385,0.3085053067654371,0.15526941269636155,0.2939115077257156,0.26498245894908906,0.3171377420425415,0.23682556450366976,0.2819703042507172,0.2782513588666916
adjacent,0.5576750636100769,0.6778097152709961,0.09327849000692368,0.3217630982398987,0.5704687237739563,0.8123220801353455,0.7401048541069031,0.6330090165138245,0.7051472663879395,0.47662216424942017
adjective,0.4190443158149719,0.50715172290802,0.11258198320865631,0.25554001331329346,0.5000249743461609,0.5454843640327454,0.4760834574699402,0.5108223557472229,0.4961775541305542,0.3833111524581909
adjust,0.546513557434082,0.6960374116897583,0.1029292494058609,0.28686434030532837,0.5729565024375916,0.8204952478408813,0.7384015321731567,0.6354011297225952,0.77471923828125,0.4613950550556183
adjustment,0.5636528134346008,0.715517520904541,0.10964460670948029,0.29733553528785706,0.6102305054664612,0.7594403028488159,0.726273238658905,0.6411415934562683,0.7309022545814514,0.45487692952156067
administration,0.611083984375,0.4813653826713562,0.2393827885389328,0.2404634654521942,0.5344263315200806,0.43505436182022095,0.40185868740081787,0.47630223631858826,0.40139687061309814,0.4498729705810547
admire,0.4931351840496063,0.6530880928039551,0.08922559767961502,0.28573641180992126,0.5423927903175354,0.7910252809524536,0.725655198097229,0.6403765678405762,0.7768020629882812,0.4258069694042206
admission,0.625528872013092,0.673723578453064,0.20864206552505493,0.24058635532855988,0.5837785005569458,0.6795913577079773,0.6303686499595642,0.6265197396278381,0.567095935344696,0.4482237994670868
admit,0.4819144010543823,0.6805281639099121,0.12865613400936127,0.21275804936885834,0.5267887115478516,0.6889532804489136,0.7288253903388977,0.5998799204826355,0.7210713028907776,0.4376477301120758
admittedly,0.36339444816112515,0.2897032409906387,0.32992829009890556,0.11676407456398011,0.3033733934164047,0.23162498623132707,0.3024223402142525,0.24992262274026872,0.29658024609088895,0.30369012653827665
adobo,0.25400531515479086,0.24899627640843391,0.20883478242903947,0.2176217883825302,0.23425458520650866,0.22740837410092354,0.21914710476994517,0.22249767184257507,0.20511495620012282,0.2182527743279934
ador,0.39967567920684816,0.37456822693347935,0.30558469593524934,0.20155064314603804,0.36105092167854314,0.37645227313041685,0.39026073515415194,0.33431125283241275,0.42589483261108396,0.3548250734806061
adorable,0.5294657945632935,0.7408123016357422,0.12447904795408249,0.2618948817253113,0.6459232568740845,0.7101156711578369,0.8359576463699341,0.6244685053825378,0.7063649296760559,0.47486612200737
adorably,0.18241510298103092,0.2513319469988346,0.08867562226951121,0.2095926508307457,0.2956387273967266,0.22852959893643857,0.296119886636734,0.26307267770171167,0.20375645607709886,0.19526346102356912
adore,0.37363500893116,0.2962752774357796,0.40035650730133054,0.17605898678302764,0.3030230402946472,0.3245510131120682,0.3202939569950104,0.26568129658699036,0.3849205493927002,0.34041701555252074
adorn,0.429074227809906,0.35536582171916964,0.40756547302007673,0.20090002119541167,0.3606612503528595,0.3650010198354721,0.3756776362657547,0.34333615750074387,0.4405981421470642,0.38630329966545107
adrian,0.5139725804328918,0.6598688960075378,0.09547147899866104,0.26652705669403076,0.6122949123382568,0.5872128009796143,0.6539790034294128,0.5447490215301514,0.5843223929405212,0.47232839465141296
adult,0.5122095942497253,0.436902791261673,0.21881528198719025,0.25934553146362305,0.46876630187034607,0.4357326328754425,0.3993687331676483,0.4524663984775543,0.4327089488506317,0.46344226598739624
