_vocab,finance,medicine,sports,technology
wall,0.5073222710110346,0.5111133271114761,0.4304695704752272,0.5142447440966597
dwindling,0.3307219367954113,0.40443646416327156,0.3186359905388458,0.36973019366514676
band,0.5098687570720758,0.5405093544345378,0.5307541716164826,0.5211935799879972
seeing,0.47947390476224266,0.5087076759837851,0.4030769259578421,0.5219821982833509
green,0.4172583539410798,0.4963006614162071,0.47687330436406083,0.5444699714585669
private,0.5250612915512185,0.557456726971886,0.461181539520486,0.5236789689752869
investment,0.5887016316075924,0.541091142741668,0.4551401998206606,0.49846317856777994
firm,0.5151504496407417,0.4921826281801097,0.4264860394007946,0.5014729283627015
carlyle,0.13235040578469315,0.20108419876760325,0.09772308234934253,0.18011795126322794
reputation,0.483815421292606,0.5527700795587875,0.43767988329426893,0.5286421074690182
making,0.4768617447345061,0.498290240041462,0.40909367025904325,0.4661874526524126
occasionally,0.5192365896758271,0.5471963055894229,0.4514709560737902,0.5097987307699027
controversial,0.5294256546267451,0.534837838011046,0.4350434818018799,0.4627884713017553
plays,0.43550574382190343,0.49454540467875713,0.4511282222964564,0.4904823403682333
defense,0.5391135570266496,0.5745093133270751,0.4616683596670629,0.5494508062262052
quietly,0.4666784391014948,0.5064860223070021,0.43239379045575543,0.527616895584281
placed,0.468925830721113,0.47994998280600665,0.3848221314050863,0.4557604432381378
bets,0.5247817123157854,0.5376668247946413,0.4086898001822535,0.48456868850012413
another,0.48442878945464385,0.49196245487755175,0.39980954686103437,0.5077321401518842
part,0.38763662168337654,0.4274778041250771,0.39043893729192486,0.5200283456865125
soaring,0.5733542747075021,0.5706911700679228,0.44789644989675526,0.5096846459999782
crude,0.4962278420433622,0.5534852261418347,0.40757112013340907,0.49571415944328506
prices,0.46619790789427284,0.5413373723692088,0.3820322053484769,0.5078587207104702
plus,0.48504633082344206,0.49171689103403426,0.4164874692409472,0.5194291956854911
worries,0.4805262755672392,0.51026395264858,0.4146357228872901,0.4883008839189791
economy,0.5107211017409954,0.5787450923555961,0.4856646514162189,0.49971128871490317
outlook,0.4596967176902257,0.5231741713083918,0.4284917503900936,0.51809836235952
earnings,0.4878690375219944,0.5392262849245555,0.4458786866623661,0.48284153583017364
expected,0.45646006935610334,0.5108015186124022,0.40429169315846897,0.4292509381076752
hang,0.4539748910662355,0.4633839251641001,0.4698785353682549,0.43795092107796374
stock,0.4800048292552216,0.4801918157983812,0.38346050832887,0.5022830674655403
market,0.5108104391432091,0.5276799023089528,0.4082855492789857,0.50915707754126
next,0.46850914040188024,0.43650022159664364,0.3922553850028043,0.5142175495366605
week,0.3969930307874198,0.46357751489085486,0.3725753356347756,0.4161788020506655
depth,0.4969831760498734,0.5691218529067458,0.4419516394769528,0.5026168073261624
summer,0.47889812339111293,0.5243947836705841,0.45932783904738583,0.4736764010776949
authorities,0.5639036103357217,0.5719895547148942,0.5118622406279865,0.509891025447632
halted,0.48393326370494705,0.5321066111751566,0.40036032241309394,0.48240996644621675
oil,0.49583657475617426,0.5587741942806855,0.44576346728859084,0.5216727500537499
export,0.5806788708381371,0.5946320999181054,0.5080850664471067,0.5508115821414822
flows,0.5105642157127435,0.5492921166648095,0.42787301201115696,0.5393003683947851
main,0.4798141140700288,0.5367015294207728,0.501637774290336,0.4844834329214458
pipeline,0.5097397080365014,0.5128322156768645,0.43550593901508333,0.521452278392073
southern,0.5297395060789384,0.5159986772015804,0.4231696825549427,0.5253554470812216
iraq,0.5594855742054178,0.5036075989506759,0.4545307817951837,0.473979046705954
intelligence,0.4943790818157679,0.5599537696669625,0.5357013990672775,0.6055820402702125
showed,0.4623535265510726,0.4706969666552076,0.4137051035476277,0.512002970457042
rebel,0.47238771599566326,0.5148759148946567,0.42050763889157095,0.41836187831979393
militia,0.51441491045337,0.5848579439270477,0.4703292989473203,0.5157277644867015
could,0.39289166835844835,0.4915066223475361,0.3671048425526909,0.4400158976636796
strike,0.4958077694603109,0.49568639569018924,0.41002563001090925,0.49576605972928606
official,0.4899328791440266,0.5122195048815564,0.4698887197674409,0.47183673464456066
said,0.3902738346948048,0.4544222770762875,0.3533873715405493,0.4403080056078013
world,0.46801267306485894,0.49070968708180984,0.43668975099922136,0.4586988044405754
toppling,0.3603818816879763,0.3527926257296981,0.33532229933690505,0.4002020893088924
records,0.33710644102710097,0.3685932324138998,0.41518581738359944,0.44050215993635805
straining,0.4732092577602794,0.5069535360822581,0.4294158750976375,0.4858355488329247
present,0.4691480381616406,0.4763352545335181,0.43663652556959315,0.4496420804393774
new,0.41478380649192825,0.5293772598587041,0.40981903243631007,0.47869078455618147
economic,0.5531418870482872,0.5591363424478585,0.4775805057421014,0.505647450358251
menace,0.5091690531935731,0.5561594886391332,0.4239824763357673,0.5108427123806281
barely,0.4882146149854885,0.5376928554670536,0.4097672899546903,0.48749381376582784
three,0.44989235597694266,0.44499652170748377,0.3724461290585704,0.4557164395947354
months,0.42778143360214654,0.45538756480122866,0.39989173833820757,0.44347809176685715
us,0.45147514177787107,0.4706485950637074,0.4063920484808903,0.43163356288785604
presidential,0.5291219046930645,0.5173722704548598,0.4975330089739601,0.4517264089942861
stocks,0.461308199646421,0.5788615370650987,0.41426553590341164,0.4663388738680958
ended,0.43366594679752074,0.45062355827770356,0.4500062031567907,0.4852637361718987
slightly,0.5040185051459328,0.5440255752579273,0.4095814246758455,0.4914469623306167
higher,0.50485345950329,0.502467542599947,0.4089122574390451,0.4823601106104585
friday,0.4134710022316077,0.44146037050090664,0.3935913631284671,0.42157652956350283
stayed,0.42852552466893534,0.47154975329142623,0.4207113327338704,0.4834106495076504
near,0.5063566116162679,0.5037184388113143,0.3864794817799414,0.47709644276945173
lows,0.31107613970520404,0.3441396080389859,0.3131198173785439,0.4259320732259833
year,0.3734185966879908,0.3717574528099961,0.43167816467472914,0.416268010192625
surged,0.4581847063768357,0.4725042710225472,0.3896519299961605,0.48362122695756227
past,0.42840664065301004,0.4865615517525605,0.4120467724004117,0.46203400735380445
offsetting,0.3160864659505769,0.35348041278786,0.25210000223476653,0.44924015557391317
positive,0.4240864074523707,0.44238770172104636,0.4213093929048393,0.4794473277440203
computer,0.532694716096618,0.574677361933935,0.48769226821072026,0.5674160671905161
maker,0.43141575387131975,0.5166346548252803,0.3664335251441974,0.4617104572693209
dell,0.4645520565313973,0.5245394850212094,0.4214118177058007,0.5090563341536234
assets,0.5762272326259429,0.5835943914584037,0.516612576890966,0.5582331124121405
retail,0.5179242838680247,0.5359078311766954,0.47077996569788333,0.5418831818795394
money,0.5355009252949242,0.5845130856350409,0.49618411453993694,0.530127679148864
mutual,0.4734586805476471,0.4878786745937201,0.41093139831917114,0.45917719566145504
funds,0.4087821228295416,0.39892456100058504,0.3897719578172143,0.4748053110014273
fell,0.4564665499264229,0.4877908592195004,0.3902284727189798,0.42543401786409224
billion,0.4621968397073433,0.4797663622142673,0.3598158714326041,0.42565598013159284
latest,0.47459667328936517,0.508633570928267,0.43233739843719154,0.5093440905971528
company,0.4381907605470918,0.5233995497596291,0.42536950509459615,0.5339565376523426
institute,0.4990259619315687,0.5295685198754146,0.44212554806271465,0.5411991492715793
sales,0.5689845125609184,0.5699871970282293,0.46724009634685126,0.5210306606338222
bounced,0.48813357799514545,0.5176149015679886,0.4196576126196677,0.5089260711357062
back,0.46335225799311974,0.4607883380614085,0.39254938982947624,0.4692681042523458
bit,0.39808825584123925,0.4314814209734132,0.39856007560383416,0.3842124218881393
claims,0.4731096632903179,0.5372381142566603,0.40803091006266307,0.49162751702372204
jobless,0.32751760233605487,0.36752551578344644,0.3380835068950366,0.4312836486039051
benefits,0.5404043648079301,0.4884854966859986,0.4485999273496943,0.49287941577856215
last,0.4114982599341967,0.48743819826753787,0.3730080804540217,0.5008209971444622
government,0.5295285681557108,0.5313208005124517,0.4947220450329664,0.4837379795237469
indicating,0.48536416109053726,0.4839545022053719,0.39956066530674433,0.4768786777166172
improving,0.45435288211573416,0.48457560424675233,0.46187569946372886,0.5299809462140372
earning,0.5208578215089881,0.5279448946855106,0.41445393485348153,0.5273976792857027
danny,0.5050493038944627,0.5187149395043965,0.41071607935545046,0.4873290582262548
riley,0.4723979204977714,0.5313013751308517,0.4341870051230195,0.5139719548278232
started,0.41152925590158235,0.4763839799386211,0.37848781080841204,0.47947501016369415
work,0.4831370674070219,0.46895751693951276,0.47287900135942257,0.5114670762316789
general,0.527624550352652,0.4919377338021345,0.5043549852663977,0.46312614719398537
manager,0.48156072512590214,0.5216484939298491,0.4939406615298784,0.46846522702675103
commercial,0.5316133710174511,0.5804425509954806,0.507442525959662,0.5115838331964597
real,0.49388346182698345,0.5057212401913479,0.44457609887363025,0.4460419049405041
estate,0.5193508872866668,0.5631059129277926,0.4449855886858581,0.5122462451192985
annual,0.4219583030664375,0.4248746782471038,0.4386418132800134,0.48564826475277356
base,0.4938361262296425,0.5761148184208066,0.4685298382450756,0.505893762712513
salary,0.5484587408845026,0.5584651005452281,0.5176894886907898,0.49030467357436297
soon,0.3624566306809678,0.3737016243508361,0.357517309854923,0.4553219097181363
financial,0.5335064264234193,0.6253137295020615,0.48405660656641125,0.5312876911909014
planner,0.4846923959944542,0.5346753207419294,0.4007594681956838,0.4751194309386485
stopped,0.43887039001895745,0.4980860136194488,0.41253777795492713,0.4462652505160219
desk,0.5225639364203478,0.5671265731709697,0.45884856764211795,0.5293311838760614
drop,0.4457397774748071,0.5025954003289376,0.4263910602624025,0.5067715747328809
insurance,0.5411553507486926,0.6363117426670499,0.5267563485846303,0.535364994597196
available,0.36964081423486655,0.4175281361990566,0.3370416569121371,0.3857360501886841
furthest,0.2909830804925734,0.366181986049494,0.2714079412809593,0.4481691578565051
thing,0.48680839360655004,0.5133425657811188,0.4312653400132813,0.5296352948783669
says,0.4098900840513659,0.42888128089762634,0.3719895038826753,0.4079135457754154
opec,0.28529845779016777,0.3076699952803798,0.20733306469452248,0.32409049182102995
nothing,0.47167534694744473,0.48247357154353954,0.4898181723280871,0.5489069326809856
douse,0.3241439340592395,0.33764756618623304,0.31490190841099086,0.35609886439048166
scorching,0.29685955808921677,0.2883245533906679,0.24063138769291034,0.21227300439578778
markets,0.5090714798144114,0.5634784537369291,0.45242338119238756,0.5914367892902508
already,0.38144695998199707,0.4840289443380057,0.39040399493356903,0.43974869798575206
million,0.4338892098745263,0.5005481236884677,0.3582791465463089,0.48289936872097977
barrels,0.5667466729688901,0.5638368869388135,0.4340874811154826,0.520284325592899
per,0.39097126549371075,0.4775459412530435,0.3990494220137297,0.503787562021294
day,0.40464222419240387,0.41606016809215424,0.39933744338846544,0.4852513165642447
governor,0.5192963604492752,0.5232188100889918,0.49750632066502576,0.47557989319615057
warning,0.4840821896496152,0.5530690318749223,0.42262866719440423,0.5139670719435396
fall,0.5005045449031158,0.5424823345009117,0.4526076064965045,0.49628734117014633
exporters,0.15351856793711202,0.2161773517145079,0.26261734214433236,0.4057916950887712
consider,0.43644946168434945,0.4232375175438511,0.40200987008270417,0.4862951653011465
increasing,0.4864901894051602,0.5325581490334582,0.4032537270274384,0.5009935964609422
output,0.5041017165572415,0.48757901526977526,0.4374632310510006,0.49081557961288946
cool,0.49658390649229744,0.5115373986233432,0.4226089717159447,0.4769155424938695
record,0.3930024690955519,0.39780613619939537,0.45303344561243825,0.39834785263930833
